Company,Model,Variant,Ex-Showroom_Price,Energy_source(cc/kwh),Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Type,Seating_Capacity,Seats_Material,Cylinders,Cylinder_Configuration,Engine_Location,Height,Length,Width,Body_Type,Power_Value,Power_Unit,Power_RPM,Torque_Value,Torque_Unit,Torque_RPM_Min
Tata,Altroz,Xz Petrol,744000,1199,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,86,PS,6000.0,113.0,NM,3300.0
Tata,Altroz,Xz (O) Petrol,769000,1199,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Leather,3,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,86,PS,6000.0,113.0,NM,3300.0
Tata,Altroz,Xe Diesel,699000,1497,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,90,PS,4000.0,200.0,NM,1250.0
Tata,Altroz,Xm Diesel,775000,1497,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,90,PS,4000.0,200.0,NM,1250.0
Tata,Altroz,Xt Diesel,844000,1497,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,90,PS,4000.0,200.0,NM,1250.0
Tata,Altroz,Xz Diesel,904000,1497,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,90,PS,4000.0,200.0,NM,1250.0
Tata,Altroz,Xz (O) Diesel,929000,1497,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Leather,4,In-line,"Front, Longitudinal",1523,3990,1755,Hatchback,90,PS,4000.0,200.0,NM,1250.0
Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,642478,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,101,NA,,240.0,NM,2000.0
Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,589678,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,689761,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,788177,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Sd Di 9 Seater Bsiii,2650777,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,101,NA,,240.0,NM,2000.0
Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,628072,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Vd Crdfi 7 Seater Bsiii,900967,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Vd Di 7 Seater Bsiii,1465148,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,101,NA,,240.0,NM,2000.0
Icml,Extreme,Sd Crdfi 9 Seater Bsiv,552890,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,1994,RWD (Rear Wheel Drive),50.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1885,4440,1645,SUV,122,PS,4000.0,270.0,NM,2500.0
Tata,Tigor,Revotron Xe,575000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Vinyl,3,In-line,"Front, Transverse",1537,3992,1677,Sedan,86,PS,6000.0,113.0,NM,3300.0
Tata,Tigor,Revotron Xm,610000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Vinyl,3,In-line,"Front, Transverse",1537,3992,1677,Sedan,86,PS,6000.0,113.0,NM,3300.0
Tata,Tigor,Revotron Xz,650000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1537,3992,1677,Sedan,86,PS,6000.0,113.0,NM,3300.0
Tata,Tigor,Revotron Xz Plus,699000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Vinyl,3,In-line,"Front, Transverse",1537,3992,1677,Sedan,86,PS,6000.0,113.0,NM,3300.0
Tata,Tigor,Revotron Xma,660000,1199,FWD (Front Wheel Drive),35.0,Petrol,AMT,5,Vinyl,3,In-line,"Front, Transverse",1537,3992,1677,Sedan,86,PS,6000.0,113.0,NM,3300.0
Tata,Tigor,Revotron Xza Plus,749000,1199,FWD (Front Wheel Drive),35.0,Petrol,AMT,5,Vinyl,3,In-line,"Front, Transverse",1537,3992,1677,Sedan,86,PS,6000.0,113.0,NM,3300.0
Tata,Zest,Xe Petrol,582287,1193,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,90,PS,5000.0,140.0,NM,1500.0
Tata,Zest,Xe Diesel,702946,1248,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,75,PS,4000.0,190.0,NM,1750.0
Tata,Zest,Xm Petrol,653926,1193,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,90,PS,5000.0,140.0,NM,1500.0
Tata,Zest,Xms Petrol,672641,1193,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,90,PS,5000.0,140.0,NM,1500.0
Tata,Zest,Xt Petrol,732475,1193,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,90,PS,5000.0,140.0,NM,1750.0
Tata,Zest,Xm Diesel,767317,1248,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,75,PS,4000.0,190.0,NM,1750.0
Tata,Zest,Xms Diesel,793898,1248,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,75,PS,4000.0,190.0,NM,1750.0
Tata,Zest,Xt Diesel,855362,1248,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,90,PS,4000.0,200.0,NM,1750.0
Tata,Zest,Xma Diesel,836320,1248,FWD (Front Wheel Drive),44.0,Diesel,AMT,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,75,PS,4000.0,190.0,NM,1750.0
Tata,Zest,Xta Diesel,989000,1248,FWD (Front Wheel Drive),44.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,90,PS,4000.0,200.0,NM,1750.0
Tata,Zest,Zest Premio Edition,788797,1248,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1570,3995,1706,Sedan,75,PS,4000.0,190.0,NM,1750.0
Honda,Amaze,S Cvt Petrol,763000,1199,FWD (Front Wheel Drive),35.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,E Mt Diesel,705000,1498,FWD (Front Wheel Drive),35.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1498,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,E Mt Petrol,593000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1498,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,S Cvt Diesel,865000,1498,FWD (Front Wheel Drive),35.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,80,PS,3600.0,160.0,NM,1750.0
Honda,Amaze,V Cvt Petrol,823000,1199,FWD (Front Wheel Drive),35.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,V Cvt Diesel,925000,1498,FWD (Front Wheel Drive),35.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,80,PS,3600.0,160.0,NM,1750.0
Honda,Amaze,S Mt Diesel,785000,1498,FWD (Front Wheel Drive),35.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,Vx Mt Diesel,893000,1498,FWD (Front Wheel Drive),35.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,V Mt Diesel,845000,1498,FWD (Front Wheel Drive),35.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,Vx Mt Petrol,781000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,V Mt Petrol,733000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,S Mt Petrol,673000,1198,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,Exclusive Edition Diesel,906000,1498,FWD (Front Wheel Drive),35.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,Exclusive Edition Petrol,794000,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,Vx Cvt Diesel,966000,1498,FWD (Front Wheel Drive),35.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,Vx Cvt Petrol,864000,1199,FWD (Front Wheel Drive),35.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,Ace Edition Cvt Diesel,979300,1498,FWD (Front Wheel Drive),35.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,Ace Edition Cvt Petrol,877300,1199,FWD (Front Wheel Drive),35.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Honda,Amaze,Ace Edition Mt Diesel,906300,1498,FWD (Front Wheel Drive),35.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,100,PS,3600.0,200.0,NM,1750.0
Honda,Amaze,Ace Edition Mt Petrol,794300,1199,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1501,3995,1695,Sedan,90,PS,6000.0,110.0,NM,4800.0
Maruti Suzuki,Gypsy,Hard Top,637343,1298,4WD,40.0,Petrol,Manual,8,Fabric,4,In-line,"Front, Transverse",1875,4010,1540,SUV,80,PS,6000.0,103.0,NM,4500.0
Maruti Suzuki,Gypsy,Soft Top,622730,1298,4WD,40.0,Petrol,Manual,8,Fabric,4,In-line,"Front, Transverse",1845,4010,1540,SUV,80,PS,6000.0,103.0,NM,4500.0
Hyundai,Venue,1.2 Kappa Mt E,655000,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,82,HP,6000.0,112.7,NM,4000.0
Hyundai,Venue,1.0 Turbo Gdi Mt S,826000,998,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,117,HP,6000.0,172.0,NM,4000.0
Hyundai,Venue,1.4 Crdi Mt E,780000,1397,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,89,HP,4000.0,220.0,NM,1500.0
Hyundai,Venue,1.0 Turbo Gdi Mt Sx,959000,998,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,117,BHP,6000.0,172.0,NM,1500.0
Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,974000,998,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1590,3995,1770,SUV,117,HP,6000.0,172.0,NM,1500.0
Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),1065000,998,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1590,3995,1770,SUV,117,HP,6000.0,1712.0,NM,1500.0
Hyundai,Venue,1.0 Turbo Gdi Dct S,940000,998,FWD (Front Wheel Drive),45.0,Petrol,DCT,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,118,HP,6000.0,172.0,NM,4000.0
Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,1115500,998,FWD (Front Wheel Drive),45.0,Petrol,DCT,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,118,NA,6000.0,172.0,NM,1500.0
Hyundai,Venue,1.2 Kappa Mt S,725000,1197,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,82,HP,6000.0,115.0,NM,4000.0
Hyundai,Venue,1.4 Crdi Mt S,850000,1397,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,89,HP,4000.0,220.0,NM,1500.0
Hyundai,Venue,1.4 Crdi Mt Sx,983000,1397,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1590,3995,1770,SUV,89,HP,4000.0,220.0,NM,1500.0
Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,998000,1397,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1590,3995,1770,SUV,89,HP,4000.0,220.0,NM,1500.0
Hyundai,Venue,1.4 Crdi Mt Sx(O),1089000,1397,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1590,3995,1770,SUV,90,PS,,22.4,NM,
Tata,Nexon,Xe,695000,1198,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xm,770000,1198,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xz,870000,1198,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xz Plus,950000,1198,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xz Plus Dual Tone,970000,1198,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xz Plus (O),1040000,1198,FWD (Front Wheel Drive),44.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xz Plus (O) Dual Tone,1060000,1198,FWD (Front Wheel Drive),44.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xma,830000,1198,FWD (Front Wheel Drive),44.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xza Plus,1010000,1198,FWD (Front Wheel Drive),44.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xza Plus Dual Tone,1030000,1198,FWD (Front Wheel Drive),44.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xza Plus (O),1100000,1198,FWD (Front Wheel Drive),44.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xza Plus (O) Dual Tone,1120000,1198,FWD (Front Wheel Drive),44.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,5000.0,170.0,NM,1500.0
Tata,Nexon,Xe Diesel,845000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xm Diesel,920000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xz Diesel,1020000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xz Plus Diesel,1100000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xz Plus Diesel Dual Tone,1120000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xz Plus (O) Diesel,1190000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xz Plus (O) Diesel Dual Tone,1210000,1497,FWD (Front Wheel Drive),44.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xma Diesel,980000,1497,FWD (Front Wheel Drive),44.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xza Plus Diesel,1160000,1497,FWD (Front Wheel Drive),44.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xza Plus Diesel Dual Tone,1180000,1497,FWD (Front Wheel Drive),44.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xza Plus (O) Diesel,1250000,1497,FWD (Front Wheel Drive),44.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Tata,Nexon,Xza Plus (O) Diesel Dual Tone,1270000,1497,FWD (Front Wheel Drive),44.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1607,3994,1811,SUV,110,PS,3750.0,260.0,NM,1500.0
Fiat,Linea,Active Fire,715860,1368,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1487,4596,1730,Sedan,114,PS,5000.0,207.0,NM,4500.0
Fiat,Linea,Active Multijet,862175,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1494,4596,1730,Sedan,93,PS,4000.0,209.0,NM,2000.0
Fiat,Linea,Dynamic Multijet,932025,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1494,4596,1730,Sedan,93,PS,4000.0,209.0,NM,2000.0
Fiat,Linea,Emotion Multijet,991434,1248,FWD (Front Wheel Drive),45.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1494,4596,1730,Sedan,93,PS,5000.0,209.0,NM,2000.0
Fiat,Linea,T-Jet Emotion,997763,1368,FWD (Front Wheel Drive),45.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1487,4596,1730,Sedan,114,PS,5000.0,207.0,NM,2200.0
Mahindra,Bolero Power Plus,Zlx,886398,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,3995,1745,SUV,70,PS,3600.0,195.0,NM,1400.0
Mahindra,Bolero Power Plus,Slx,851302,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,3995,1745,SUV,70,PS,3600.0,195.0,NM,1400.0
Mahindra,Bolero Power Plus,Sle,785656,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,3995,1745,SUV,70,PS,3600.0,195.0,NM,1400.0
Mahindra,Bolero Power Plus,Lx,749192,1493,RWD (Rear Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,3995,1745,SUV,70,BHP,3600.0,195.0,NM,1400.0
Mahindra,Bolero Power Plus,Plus Ac Bs4 Ps,859497,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1977,4494,1745,SUV,63,PS,3200.0,195.0,NM,1400.0
Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,819117,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,9,Fabric,4,In-line,"Front, Longitudinal",1977,4440,1660,SUV,63,NA,,195.0,NM,1440.0
Maruti Suzuki,Vitara Brezza,Ldi,762742,1248,FWD (Front Wheel Drive),48.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Vdi,814742,1248,FWD (Front Wheel Drive),48.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Zdi,892243,1248,FWD (Front Wheel Drive),48.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Zdi+,987743,1248,FWD (Front Wheel Drive),48.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,1003552,1248,FWD (Front Wheel Drive),48.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Zdi+ Ags,1037742,1248,FWD (Front Wheel Drive),48.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Vdi Ags,864742,1248,FWD (Front Wheel Drive),48.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Zdi Ags,942243,1248,FWD (Front Wheel Drive),48.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone Ags,1059742,1248,FWD (Front Wheel Drive),48.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1640,3995,1790,SUV,90,PS,4000.0,200.0,NM,1750.0
Hyundai,I20 Active,1.2 S,774035,1197,FWD (Front Wheel Drive),40.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1555,3995,1760,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,I20 Active,1.2 Sx,858536,1197,FWD (Front Wheel Drive),40.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1555,3995,1760,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,I20 Active,1.2 Sx Dual Tone,882298,1197,FWD (Front Wheel Drive),40.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1555,3995,1760,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,I20 Active,1.4 Sx,993393,1396,FWD (Front Wheel Drive),40.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1555,3995,1760,Hatchback,90,PS,4000.0,220.0,NM,1500.0
Ford,Ecosport,1.5L Ti-Vct Ambiente,791000,1497,FWD (Front Wheel Drive),52.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1647,3998,1765,SUV,123,PS,6500.0,150.0,NM,4500.0
Ford,Ecosport,1.5L Ti-Vct Trend,871000,1497,FWD (Front Wheel Drive),52.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1647,3998,1765,SUV,123,PS,6500.0,150.0,NM,4500.0
Ford,Ecosport,1.5L Ti-Vct Titanium,950000,1497,FWD (Front Wheel Drive),52.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1647,3998,1765,SUV,123,PS,6500.0,150.0,NM,4500.0
Ford,Ecosport,1.5L Ti-Vct Titanium Plus At,1130000,1497,FWD (Front Wheel Drive),52.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1647,3998,1765,SUV,123,PS,6500.0,150.0,NM,4500.0
